text,video_url,created_at,fecha,likes,respuestas,_origen,fuente,text_clean,emojis
Te damos la bienvenida al portapapeles de Gboard. Aquí se guardarán los textos que copies.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:33:45+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Te damos la bienvenida al portapapeles de Gboard. Aquí se guardarán los textos que copies.,
si Goku le tiene miedo a las agujas imagínense yo,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:07:23+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,si Goku le tiene miedo a las agujas imagínense yo,
"Donen sangre por favor, plasma e inscribirte como donador de órganos",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:27:14+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Donen sangre por favor, plasma e inscribirte como donador de órganos",
😂😂😂😅😅,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:33:14+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂😂😂😅😅
no duele solo es piquete,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:02:25+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,no duele solo es piquete,
Simplemente pienso en mis cosas y ya a no ser que te toque un@ inútil que no sepa ni hacer la O con un canuto,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 20:47:25+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Simplemente pienso en mis cosas y ya a no ser que te toque un@ inútil que no sepa ni hacer la O con un canuto,
Cada vez más valientes 😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 11:35:58+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Cada vez más valientes,😂
gracias a mi mujer que me donó su riñón yo sigo vivo. gracias a los donantes,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 20:32:19+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,gracias a mi mujer que me donó su riñón yo sigo vivo. gracias a los donantes,
donar sangre tiene algún riesgo?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 17:55:40+00:00,2022-09-17,31,9,miguel_assal_tiktok.csv,tiktok,donar sangre tiene algún riesgo?,
"Claro que tiene riesgo, aumenta tu bienestar y tu carma. Corres el riesgo de ser feliz o, incluso, de estar orgulloso de ti.",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 01:27:09+00:00,2022-09-18,94,0,miguel_assal_tiktok.csv,tiktok,"Claro que tiene riesgo, aumenta tu bienestar y tu carma. Corres el riesgo de ser feliz o, incluso, de estar orgulloso de ti.",
quisiera donar no más que no me gustan las agujas y el dolor es fuerte así q tenemos un dilema XD,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:16:39+00:00,2022-09-17,22,6,miguel_assal_tiktok.csv,tiktok,quisiera donar no más que no me gustan las agujas y el dolor es fuerte así q tenemos un dilema XD,
Hoy done sangre y siempre lo hago O- Donante Universal.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-07-12 12:31:15+00:00,2024-07-12,7,0,miguel_assal_tiktok.csv,tiktok,Hoy done sangre y siempre lo hago O- Donante Universal.,
puede aver un sintoma para el donante?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 17:59:51+00:00,2022-09-17,2,1,miguel_assal_tiktok.csv,tiktok,puede aver un sintoma para el donante?,
yo voy a ir a donar sangre para ayudar,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-12-04 20:20:24+00:00,2022-12-04,2,0,miguel_assal_tiktok.csv,tiktok,yo voy a ir a donar sangre para ayudar,
soy donante. regular cada 4 meses cuando me envian un mensaje de que mi sangre ha sido enviada al hospital para un paciente lloro de emoción me da un bien estar y satisfacción,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-12-23 16:12:39+00:00,2025-12-23,1,0,miguel_assal_tiktok.csv,tiktok,soy donante. regular cada 4 meses cuando me envian un mensaje de que mi sangre ha sido enviada al hospital para un paciente lloro de emoción me da un bien estar y satisfacción,
corres el riesgo de ser feliz 🙂,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-08-14 22:42:36+00:00,2025-08-14,1,0,miguel_assal_tiktok.csv,tiktok,corres el riesgo de ser feliz,🙂
si dono sangre y quiero hacer ejercicio tengo que esperar un tiempo? si es así cuanto tiempo,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-12-06 04:31:22+00:00,2022-12-06,1,2,miguel_assal_tiktok.csv,tiktok,si dono sangre y quiero hacer ejercicio tengo que esperar un tiempo? si es así cuanto tiempo,
yo quise donar pero no me dejaron por tener hidrocefalia 😅,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 15:33:34+00:00,2022-09-18,1,1,miguel_assal_tiktok.csv,tiktok,yo quise donar pero no me dejaron por tener hidrocefalia,😅
se puede donar con 17 años?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-20 12:55:52+00:00,2022-09-20,1,4,miguel_assal_tiktok.csv,tiktok,se puede donar con 17 años?,
puedo donar sangre con tensión alta ?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 22:11:14+00:00,2022-09-17,1,5,miguel_assal_tiktok.csv,tiktok,puedo donar sangre con tensión alta ?,
grande,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 20:06:52+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,grande,
Gracias por la información campeón,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2026-01-07 13:01:27+00:00,2026-01-07,0,0,miguel_assal_tiktok.csv,tiktok,Gracias por la información campeón,
"a mi me han tenido que trasfundir seis bolsas de Sangre, Gracias a los que donan",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-04-07 17:12:32+00:00,2025-04-07,0,0,miguel_assal_tiktok.csv,tiktok,"a mi me han tenido que trasfundir seis bolsas de Sangre, Gracias a los que donan",
los que tiene diabetes no deben donar ?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-05-25 05:42:23+00:00,2025-05-25,0,0,miguel_assal_tiktok.csv,tiktok,los que tiene diabetes no deben donar ?,
hoy tocó!! 💪💪💪,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-03-27 20:23:32+00:00,2025-03-27,0,0,miguel_assal_tiktok.csv,tiktok,hoy tocó!!,💪💪💪
pero a mí me dijeron que no podía donar plaquetas ya que mi vena era muy delgada 🤔,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-05-07 19:14:50+00:00,2025-05-07,0,0,miguel_assal_tiktok.csv,tiktok,pero a mí me dijeron que no podía donar plaquetas ya que mi vena era muy delgada,🤔
mi familia se puso de cabeza al enterarse que done sangre 😔,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-10-15 19:29:18+00:00,2023-10-15,0,1,miguel_assal_tiktok.csv,tiktok,mi familia se puso de cabeza al enterarse que done sangre,😔
Miguel ¿Hay algún efecto secundario de donar sangre cada 3 meses de manera constante?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-12-26 23:37:36+00:00,2024-12-26,0,0,miguel_assal_tiktok.csv,tiktok,Miguel ¿Hay algún efecto secundario de donar sangre cada 3 meses de manera constante?,
Se puede llevar un historial de donación para cuando yo o algún conocido necesite sangre?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-03-31 06:49:56+00:00,2024-03-31,0,1,miguel_assal_tiktok.csv,tiktok,Se puede llevar un historial de donación para cuando yo o algún conocido necesite sangre?,
no he podido donar sargre ya que tuve anemia espero volver hacerlo muy pronto.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 08:46:15+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,no he podido donar sargre ya que tuve anemia espero volver hacerlo muy pronto.,
Sabes poner vias?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 13:04:35+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,Sabes poner vias?,
Has pensado ser profesor algún día?🥰,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-19 18:56:35+00:00,2022-09-19,0,0,miguel_assal_tiktok.csv,tiktok,Has pensado ser profesor algún día?,🥰
Cuanta sangre puedo Donar? y cada cuanto tiempo? peso 105 kilos y mido 1.90,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-09-07 16:26:45+00:00,2023-09-07,0,0,miguel_assal_tiktok.csv,tiktok,Cuanta sangre puedo Donar? y cada cuanto tiempo? peso 105 kilos y mido 1.90,
cada vez que donas sangre hacen negocio con ella y la venden.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2026-01-12 23:07:09+00:00,2026-01-12,0,0,miguel_assal_tiktok.csv,tiktok,cada vez que donas sangre hacen negocio con ella y la venden.,
cuanto pagan?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-21 18:28:34+00:00,2022-09-21,0,1,miguel_assal_tiktok.csv,tiktok,cuanto pagan?,
yo dono y no hay riesgos,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-22 05:44:37+00:00,2022-09-22,0,0,miguel_assal_tiktok.csv,tiktok,yo dono y no hay riesgos,
"ojalá pudiera donar, pero mis 47kg no me lo permiten 😔",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-20 11:15:06+00:00,2022-09-20,0,0,miguel_assal_tiktok.csv,tiktok,"ojalá pudiera donar, pero mis 47kg no me lo permiten",😔
1erooo y gran video,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 17:53:27+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,1erooo y gran video,
yo quiero donar sangre pero soy menor,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 00:51:49+00:00,2022-09-18,0,1,miguel_assal_tiktok.csv,tiktok,yo quiero donar sangre pero soy menor,
olaaaaa,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 17:57:55+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,olaaaaa,
"👌😌 los varones deberían donar sangre cada 3 meses, porque ellos no tienen por dónde sacar las sangré antigua como las mujeres cada mes lo hacemos👌😌",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-04-22 19:58:34+00:00,2025-04-22,0,0,miguel_assal_tiktok.csv,tiktok,"los varones deberían donar sangre cada 3 meses, porque ellos no tienen por dónde sacar las sangré antigua como las mujeres cada mes lo hacemos",👌😌 👌😌
yo era donante pero ya no soy enfermo de Crohn lo siento,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:01:03+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,yo era donante pero ya no soy enfermo de Crohn lo siento,
además te dan un bocata,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-10-01 08:22:53+00:00,2022-10-01,0,0,miguel_assal_tiktok.csv,tiktok,además te dan un bocata,
lo que no se entiende es por qué los que ya estamos curados de cáncer no podemos donar si dicen que estamos sanos pero supongo que no vale nuestra san,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 04:38:07+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,lo que no se entiende es por qué los que ya estamos curados de cáncer no podemos donar si dicen que estamos sanos pero supongo que no vale nuestra san,
hola! cuanto tiempo debe pasar si te tatuas y quieres donar?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:04:11+00:00,2022-09-17,0,3,miguel_assal_tiktok.csv,tiktok,hola! cuanto tiempo debe pasar si te tatuas y quieres donar?,
Done pero me dio anemia,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-10-16 00:24:07+00:00,2022-10-16,0,1,miguel_assal_tiktok.csv,tiktok,Done pero me dio anemia,
GTACIAS.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 03:18:04+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,GTACIAS.,
1 dia😌,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-02-15 17:16:19+00:00,2023-02-15,3,0,miguel_assal_tiktok.csv,tiktok,1 dia,😌
la sangre en sagrada no se debe trasnfundir además tiene riesgo de contraer enfermedades,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-30 03:01:31+00:00,2022-09-30,0,0,miguel_assal_tiktok.csv,tiktok,la sangre en sagrada no se debe trasnfundir además tiene riesgo de contraer enfermedades,
"Hermano excelente contenidos los que haces, Dios quiera y cada día sean más tus seguidores ya que contenidos como el tuyo si nutren en conocimientos👍",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 02:19:57+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,"Hermano excelente contenidos los que haces, Dios quiera y cada día sean más tus seguidores ya que contenidos como el tuyo si nutren en conocimientos",👍
Pues yo si te felicito 👍,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-02-05 03:13:20+00:00,2024-02-05,1,0,miguel_assal_tiktok.csv,tiktok,Pues yo si te felicito,👍
solo que salvas vidas y renuevas sangre,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-22 05:45:39+00:00,2022-09-22,0,0,miguel_assal_tiktok.csv,tiktok,solo que salvas vidas y renuevas sangre,
gracias xd,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 19:09:53+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,gracias xd,
En serio?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-04-08 19:29:46+00:00,2025-04-08,1,0,miguel_assal_tiktok.csv,tiktok,En serio?,
En algunas clínicas te analizan la sangre y te dicen que es lo que tiene tu cuerpo. Es un examen médico y te lo pueden imprimir en una hoja.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:18:11+00:00,2024-04-03,0,0,miguel_assal_tiktok.csv,tiktok,En algunas clínicas te analizan la sangre y te dicen que es lo que tiene tu cuerpo. Es un examen médico y te lo pueden imprimir en una hoja.,
si puedes yo dóne hoy y yo pregunte antes de hacer el papeleo y la enfermera me dijo que siii todo bien,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-11-18 22:40:00+00:00,2023-11-18,0,0,miguel_assal_tiktok.csv,tiktok,si puedes yo dóne hoy y yo pregunte antes de hacer el papeleo y la enfermera me dijo que siii todo bien,
"Yo pregunté a mi dr. Y me dijo que no volveré a preguntarle, saludos 👍",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-11-20 12:38:06+00:00,2023-11-20,1,0,miguel_assal_tiktok.csv,tiktok,"Yo pregunté a mi dr. Y me dijo que no volveré a preguntarle, saludos",👍
No 👍,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-10-25 12:13:37+00:00,2022-10-25,0,0,miguel_assal_tiktok.csv,tiktok,No,👍
si yo dóne hoy y soy hipertensan,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-11-18 22:38:40+00:00,2023-11-18,0,0,miguel_assal_tiktok.csv,tiktok,si yo dóne hoy y soy hipertensan,
No. Te rebotan.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:19:03+00:00,2024-04-03,0,0,miguel_assal_tiktok.csv,tiktok,No. Te rebotan.,
para donar sangre no había que tener más de 18 años?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-12-27 01:52:18+00:00,2022-12-27,2,0,miguel_assal_tiktok.csv,tiktok,para donar sangre no había que tener más de 18 años?,
"jajaja, solo dono sangre por el desayuno gratis",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 11:02:21+00:00,2022-09-18,7,0,miguel_assal_tiktok.csv,tiktok,"jajaja, solo dono sangre por el desayuno gratis",
Tienes que ser una persona sana para donar.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:18:30+00:00,2024-04-03,0,0,miguel_assal_tiktok.csv,tiktok,Tienes que ser una persona sana para donar.,
18 años en adelante 👍,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-10-25 12:16:14+00:00,2022-10-25,0,0,miguel_assal_tiktok.csv,tiktok,18 años en adelante,👍
no lo entiendo?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-12-11 20:09:04+00:00,2025-12-11,0,0,miguel_assal_tiktok.csv,tiktok,no lo entiendo?,
"no, siempre y cuando se haga con el protocolo adecuado y en un lugar sanitizado con aguja y jeringa estériles 😁",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:10:25+00:00,2022-09-17,26,0,miguel_assal_tiktok.csv,tiktok,"no, siempre y cuando se haga con el protocolo adecuado y en un lugar sanitizado con aguja y jeringa estériles",😁
es decir... ayudo a los demás y a mí mismo😳 no hay nada que perder 👍,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:15:20+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,es decir... ayudo a los demás y a mí mismo no hay nada que perder,😳 👍
Hay algún beneficio de salud por donar plasma?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-11-09 14:41:36+00:00,2025-11-09,0,0,miguel_assal_tiktok.csv,tiktok,Hay algún beneficio de salud por donar plasma?,
🙏🙏,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-09-20 18:38:53+00:00,2024-09-20,0,0,miguel_assal_tiktok.csv,tiktok,,🙏🙏
@pologuerrero.med confirma esto,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 19:09:27+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,@pologuerrero.med confirma esto,
❤️,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-03-10 03:32:20+00:00,2025-03-10,0,0,miguel_assal_tiktok.csv,tiktok,,❤️
🤣🤣🤣,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-04-01 04:36:37+00:00,2025-04-01,0,0,miguel_assal_tiktok.csv,tiktok,,🤣🤣🤣
😂,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-05-25 05:45:47+00:00,2025-05-25,0,0,miguel_assal_tiktok.csv,tiktok,,😂
🚑🚑😍😍,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-28 19:15:31+00:00,2022-09-28,0,0,miguel_assal_tiktok.csv,tiktok,,🚑🚑😍😍
Si a la persona que yo le done sangre le hacen una prueba de ADN 🧬 tendríamos algún parentesco?,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-12-30 06:01:26+00:00,2024-12-30,0,0,miguel_assal_tiktok.csv,tiktok,Si a la persona que yo le done sangre le hacen una prueba de ADN tendríamos algún parentesco?,🧬
y los que están enfermos pueden donar sangré???🤔 no creó,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-04-22 19:52:04+00:00,2025-04-22,0,0,miguel_assal_tiktok.csv,tiktok,y los que están enfermos pueden donar sangré??? no creó,🤔
no te voy a mentir yo solo dono sangre por el desayuno gratis jajaja,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:43:33+00:00,2022-09-17,2,1,miguel_assal_tiktok.csv,tiktok,no te voy a mentir yo solo dono sangre por el desayuno gratis jajaja,
"Hoy done sangre, sean valientes gente",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-09-14 03:06:29+00:00,2023-09-14,2,0,miguel_assal_tiktok.csv,tiktok,"Hoy done sangre, sean valientes gente",
desventaja: la aguja JAJAJAJJA,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 17:58:09+00:00,2022-09-17,1,0,miguel_assal_tiktok.csv,tiktok,desventaja: la aguja JAJAJAJJA,
pierdo sangre y yo no pierdo 😂😂😂,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-21 16:57:02+00:00,2022-09-21,1,0,miguel_assal_tiktok.csv,tiktok,pierdo sangre y yo no pierdo,😂😂😂
si después me invitan a una comida voy de una 😂😅,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 23:29:46+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,si después me invitan a una comida voy de una,😂😅
la O - negativo puede ser transferible para todos los tipos de sangré.sabian eso ?😳,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-04-22 19:55:21+00:00,2025-04-22,0,0,miguel_assal_tiktok.csv,tiktok,la O - negativo puede ser transferible para todos los tipos de sangré.sabian eso ?,😳
si pero tres días sin gim,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:27:17+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,si pero tres días sin gim,
yo soy donante más que nada por qué tengo grupo sanguíneo 0 negativo es la que le vale a todo el mundo,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 19:00:55+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,yo soy donante más que nada por qué tengo grupo sanguíneo 0 negativo es la que le vale a todo el mundo,
"yo hoy lo hice. háganlo chicos v"":",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-10-19 23:04:34+00:00,2022-10-19,0,0,miguel_assal_tiktok.csv,tiktok,"yo hoy lo hice. háganlo chicos v"":",
de 6 a 12 meses luego de una perforación o tatuaje.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:20:56+00:00,2024-04-03,2,0,miguel_assal_tiktok.csv,tiktok,de 6 a 12 meses luego de una perforación o tatuaje.,
gracias! preguntaré entonces en mi centro de salud,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 08:02:08+00:00,2022-09-18,1,0,miguel_assal_tiktok.csv,tiktok,gracias! preguntaré entonces en mi centro de salud,
depende del centro de salud al que acudas ya que en algunos es medio año y en otros es un año o más,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 20:28:56+00:00,2022-09-17,2,0,miguel_assal_tiktok.csv,tiktok,depende del centro de salud al que acudas ya que en algunos es medio año y en otros es un año o más,
Tienes que ser mayor de edad,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:19:50+00:00,2024-04-03,0,0,miguel_assal_tiktok.csv,tiktok,Tienes que ser mayor de edad,
tienes que ser ahuevo mayor de edad,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-10-07 07:11:58+00:00,2023-10-07,0,0,miguel_assal_tiktok.csv,tiktok,tienes que ser ahuevo mayor de edad,
"En chile si se puede, con la autorización escrita del tutor legal",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-11-08 15:32:52+00:00,2022-11-08,0,0,miguel_assal_tiktok.csv,tiktok,"En chile si se puede, con la autorización escrita del tutor legal",
al Chile no se puede Bro,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-10-07 07:11:45+00:00,2023-10-07,0,0,miguel_assal_tiktok.csv,tiktok,al Chile no se puede Bro,
"La donación debe de ser gratuita al menos así es en México, en EU. Ahí si pagan x la sangre 👍",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-10-25 12:15:49+00:00,2022-10-25,0,0,miguel_assal_tiktok.csv,tiktok,"La donación debe de ser gratuita al menos así es en México, en EU. Ahí si pagan x la sangre",👍
quiero estudiar paramédico que me recomiendas,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 04:00:38+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,quiero estudiar paramédico que me recomiendas,
A las mujeres se les dificulta más el donar por tener la famosa regla y por tener menos hierro en la sangre.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:21:57+00:00,2024-04-03,0,0,miguel_assal_tiktok.csv,tiktok,A las mujeres se les dificulta más el donar por tener la famosa regla y por tener menos hierro en la sangre.,
"Será el almuerzo, porque recomiendan que antes de donar tienes que desayunar bien sólido.",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:20:36+00:00,2024-04-03,0,0,miguel_assal_tiktok.csv,tiktok,"Será el almuerzo, porque recomiendan que antes de donar tienes que desayunar bien sólido.",
"salvó 3 vidas, pero en el proceso me voy yo",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:17:18+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,"salvó 3 vidas, pero en el proceso me voy yo",
"menos para la gente como yo que tiene ansiedad, y se marea con las agujas y la sangre 🥺",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 18:52:37+00:00,2022-09-17,0,0,miguel_assal_tiktok.csv,tiktok,"menos para la gente como yo que tiene ansiedad, y se marea con las agujas y la sangre",🥺
🥰,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-12-19 18:59:18+00:00,2024-12-19,0,0,miguel_assal_tiktok.csv,tiktok,,🥰
@Soy como el fenix🦅,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2023-06-20 18:42:30+00:00,2023-06-20,0,0,miguel_assal_tiktok.csv,tiktok,@Soy como el fenix,🦅
Si me pagan si de gracias uno no vive,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 20:04:12+00:00,2022-09-18,1,1,miguel_assal_tiktok.csv,tiktok,Si me pagan si de gracias uno no vive,
😘,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2025-06-08 04:10:46+00:00,2025-06-08,0,0,miguel_assal_tiktok.csv,tiktok,,😘
"Me gustaría donar, pero consumo ácido valproico 😔",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-18 01:16:42+00:00,2022-09-18,0,0,miguel_assal_tiktok.csv,tiktok,"Me gustaría donar, pero consumo ácido valproico",😔
La sangre no se compra y ni se vende.,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2024-04-03 06:19:38+00:00,2024-04-03,0,0,miguel_assal_tiktok.csv,tiktok,La sangre no se compra y ni se vende.,
"En la prueba casi me desmayo parecía un simson :""v",https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-11-28 00:15:58+00:00,2022-11-28,0,0,miguel_assal_tiktok.csv,tiktok,"En la prueba casi me desmayo parecía un simson :""v",
que buen video tercero bro😁,https://www.tiktok.com/@miguelassal/video/7144407447413787909,2022-09-17 17:56:24+00:00,2022-09-17,2,0,miguel_assal_tiktok.csv,tiktok,que buen video tercero bro,😁
"molesta un poco la aguja pero nada , lo dice un donante, y q lindo cuando te llega un mensaje dándote las gracias",https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-17 23:58:32+00:00,2025-07-17,5,0,quiron_salud_tiktok.csv,tiktok,"molesta un poco la aguja pero nada , lo dice un donante, y q lindo cuando te llega un mensaje dándote las gracias",
ahora la sangre esta contaminada con los productos de las vacunas,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2026-02-12 12:18:32+00:00,2026-02-12,0,0,quiron_salud_tiktok.csv,tiktok,ahora la sangre esta contaminada con los productos de las vacunas,
sobre todo a quiron que vaya la marquesa y los pelotaris😂😂😂😂😂,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-07-18 14:45:49+00:00,2025-07-18,1,0,quiron_salud_tiktok.csv,tiktok,sobre todo a quiron que vaya la marquesa y los pelotaris,😂😂😂😂😂
quiero donar sangre pero tengo 17 años 🥀,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,2025-10-28 12:40:07+00:00,2025-10-28,0,0,quiron_salud_tiktok.csv,tiktok,quiero donar sangre pero tengo 17 años,🥀
